order_number,order_line_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,employee_id,office_id,product_number,product_name,product_category,unit_price,quantity,sales_amount,shipping_days
10199,1,2003-12-01,2003-12-10,2003-12-06,Shipped,443,1166,1,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,37.97,1,37.97,5
10199,2,2003-12-01,2003-12-10,2003-12-06,Shipped,443,1166,1,S700_1691,American Airlines: B767-300,Planes,81.29,2,162.58,5
10199,3,2003-12-01,2003-12-10,2003-12-06,Shipped,443,1166,1,S700_3167,F/A 18 Hornet 1/72,Planes,70.40,3,211.20,5
10200,1,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S18_2581,P-51-D Mustang,Planes,74.34,3,223.02,5
10200,2,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S24_1785,1928 British Royal Navy Airplane,Planes,99.57,5,497.85,5
10200,3,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S24_4278,1900s Vintage Tri-Plane,Planes,70.28,4,281.12,5
10200,4,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S32_1374,1997 BMW F650 ST,Motorcycles,80.91,1,80.91,5
10200,5,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,65.35,6,392.10,5
10200,6,2003-12-01,2003-12-09,2003-12-06,Shipped,447,1188,2,S700_2834,ATA: B757-300,Planes,115.09,2,230.18,5
10201,1,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,82.30,2,164.60,1
10201,2,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,116.56,5,582.80,1
10201,3,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,191.72,4,766.88,1
10201,4,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S12_2823,2002 Suzuki XREO,Motorcycles,126.52,1,126.52,1
10201,5,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,48.46,6,290.76,1
10201,6,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S24_1578,1997 BMW R 1100 S,Motorcycles,93.54,3,280.62,1
10201,7,2003-12-01,2003-12-11,2003-12-02,Shipped,448,1216,3,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,66.27,7,463.89,1
10202,1,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S18_3782,1957 Vespa GS150,Motorcycles,55.33,3,165.99,4
10202,2,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S18_4721,1957 Corvette Convertible,Classic Cars,124.99,2,249.98,4
10202,3,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S24_2360,1982 Ducati 900 Monster,Motorcycles,56.10,6,336.60,4
10202,4,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S24_4620,1961 Chevrolet Impala,Classic Cars,75.18,1,75.18,4
10202,5,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S32_2206,1982 Ducati 996 R,Motorcycles,33.39,4,133.56,4
10202,6,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,81.64,7,571.48,4
10202,7,2003-12-02,2003-12-09,2003-12-06,Shipped,450,1286,4,S50_4713,2002 Yamaha YZR M1,Motorcycles,79.73,5,398.65,4
10203,1,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S12_1099,1968 Ford Mustang,Classic Cars,161.49,8,1291.92,5
10203,2,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S12_3380,1968 Dodge Charger,Classic Cars,111.57,6,669.42,5
10203,3,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,63.84,9,574.56,5
10203,4,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S12_4675,1969 Dodge Charger,Classic Cars,115.16,5,575.80,5
10203,5,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,73.15,4,292.60,5
10203,6,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,157.49,1,157.49,5
10203,7,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S18_3278,1969 Dodge Super Bee,Classic Cars,66.74,11,734.14,5
10203,8,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S18_3482,1976 Ford Gran Torino,Classic Cars,127.88,10,1278.80,5
10203,9,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S24_2972,1982 Lamborghini Diablo,Classic Cars,33.23,2,66.46,5
10203,10,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S24_3371,1971 Alpine Renault 1600s,Classic Cars,56.94,7,398.58,5
10203,11,2003-12-02,2003-12-11,2003-12-07,Shipped,452,1323,5,S24_3856,1956 Porsche 356A Coupe,Classic Cars,140.43,3,421.29,5
10204,1,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_1129,1993 Mazda RX-7,Classic Cars,114.65,17,1949.05,2
10204,2,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_1589,1965 Aston Martin DB5,Classic Cars,113.24,13,1472.12,2
10204,3,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_1749,1917 Grand Touring Sedan,Vintage Cars,153.00,4,612.00,2
10204,4,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_1984,1995 Honda Civic,Classic Cars,133.72,16,2139.52,2
10204,5,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_2248,1911 Ford Town Car,Vintage Cars,59.33,3,177.99,2
10204,6,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,119.50,1,119.50,2
10204,7,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,106.92,14,1496.88,2
10204,8,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,132.80,15,1992.00,2
10204,9,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,83.75,5,418.75,2
10204,10,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S18_4933,1957 Ford Thunderbird,Classic Cars,69.84,6,419.04,2
10204,11,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,69.82,10,698.20,2
10204,12,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,46.79,12,561.48,2
10204,13,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_2766,1949 Jaguar XK 120,Classic Cars,79.06,8,632.48,2
10204,14,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_2887,1952 Citroen-15CV,Classic Cars,112.74,7,789.18,2
10204,15,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,84.75,9,762.75,2
10204,16,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_3432,2002 Chevy Corvette,Classic Cars,104.94,11,1154.34,2
10204,17,2003-12-02,2003-12-10,2003-12-04,Shipped,455,1337,6,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,34.88,2,69.76,2
10205,1,2003-12-03,2003-12-09,2003-12-07,Shipped,456,1370,7,S18_1342,1937 Lincoln Berline,Vintage Cars,98.63,2,197.26,4
10205,2,2003-12-03,2003-12-09,2003-12-07,Shipped,456,1370,7,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,45.82,1,45.82,4
10205,3,2003-12-03,2003-12-09,2003-12-07,Shipped,456,1370,7,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,138.38,3,415.14,4
10205,4,2003-12-03,2003-12-09,2003-12-07,Shipped,456,1370,7,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,27.88,5,139.40,4
10205,5,2003-12-03,2003-12-09,2003-12-07,Shipped,456,1370,7,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,36.74,4,146.96,4
10206,1,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S10_1949,1952 Alpine Renault 1300,Classic Cars,203.59,6,1221.54,3
10206,2,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S12_1666,1958 Setra Bus,Trucks and Buses,109.34,3,328.02,3
10206,3,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,115.50,5,577.50,3
10206,4,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_2949,1913 Ford Model T Speedster,Vintage Cars,98.27,7,687.89,3
10206,5,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_2957,1934 Ford V8 Coupe,Vintage Cars,51.84,9,466.56,3
10206,6,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,102.63,8,821.04,3
10206,7,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_3320,1917 Maxwell Touring Car,Vintage Cars,99.21,11,1091.31,3
10206,8,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S18_4668,1939 Cadillac Limousine,Vintage Cars,45.78,4,183.12,3
10206,9,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S24_4258,1936 Chrysler Airflow,Vintage Cars,95.44,10,954.40,3
10206,10,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,54.94,2,109.88,3
10206,11,2003-12-05,2003-12-13,2003-12-08,Shipped,458,1401,1,S700_2824,1982 Camaro Z28,Classic Cars,89.01,1,89.01,3
10207,1,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S10_4962,1962 LanciaA Delta 16V,Classic Cars,125.58,15,1883.70,2
10207,2,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S12_4473,1957 Chevy Pickup,Trucks and Buses,95.99,7,671.93,2
10207,3,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,140.81,6,844.86,2
10207,4,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,109.23,10,1092.30,2
10207,5,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_2432,1926 Ford Fire Engine,Trucks and Buses,60.77,13,790.01,2
10207,6,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,140.55,11,1546.05,2
10207,7,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_4027,1970 Triumph Spitfire,Classic Cars,143.62,1,143.62,2
10207,8,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S18_4600,1940s Ford truck,Trucks and Buses,119.87,16,1917.92,2
10207,9,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S24_1444,1970 Dodge Coronet,Classic Cars,57.80,4,231.20,2
10207,10,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,127.79,12,1533.48,2
10207,11,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,30.76,8,246.08,2
10207,12,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,108.82,3,326.46,2
10207,13,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,84.75,14,1186.50,2
10207,14,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,51.95,9,467.55,2
10207,15,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,55.30,2,110.60,2
10207,16,2003-12-09,2003-12-17,2003-12-11,Shipped,459,1501,2,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,106.49,5,532.45,2
10208,1,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S12_1108,2001 Ferrari Enzo,Classic Cars,176.63,13,2296.19,2
10208,2,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S12_3148,1969 Corvair Monza,Classic Cars,128.42,14,1797.88,2
10208,3,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S12_3891,1969 Ford Falcon,Classic Cars,152.26,12,1827.12,2
10208,4,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S18_3140,1903 Ford Model A,Vintage Cars,117.47,9,1057.23,2
10208,5,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S18_3259,Collectable Wooden Train,Trains,96.81,11,1064.91,2
10208,6,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S18_4522,1904 Buick Runabout,Vintage Cars,72.85,8,582.80,2
10208,7,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S24_2011,18th century schooner,Ships,122.89,7,860.23,2
10208,8,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,80.54,2,161.08,2
10208,9,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S50_1514,1962 City of Detroit Streetcar,Trains,57.99,15,869.85,2
10208,10,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S700_1138,The Schooner Bluenose,Ships,56.67,3,170.01,2
10208,11,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S700_1938,The Mayflower,Ships,73.62,10,736.20,2
10208,12,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S700_2610,The USS Constitution Ship,Ships,63.61,1,63.61,2
10208,13,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S700_3505,The Titanic,Ships,95.16,4,380.64,2
10208,14,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S700_3962,The Queen Mary,Ships,95.34,5,476.70,2
10208,15,2004-01-02,2004-01-11,2004-01-04,Shipped,462,1504,3,S72_3212,Pont Yacht,Ships,48.05,6,288.30,2
10209,1,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S10_4757,1972 Alfa Romeo GTA,Classic Cars,129.20,8,1033.60,3
10209,2,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S18_3029,1999 Yamaha Speed Boat,Ships,82.58,6,495.48,3
10209,3,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,97.40,5,487.00,3
10209,4,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S24_2841,1900s Vintage Bi-Plane,Planes,66.45,1,66.45,3
10209,5,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S24_3420,1937 Horch 930V Limousine,Vintage Cars,56.55,2,113.10,3
10209,6,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,79.67,7,557.69,3
10209,7,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S700_2047,HMS Bounty,Ships,90.52,4,362.08,3
10209,8,2004-01-09,2004-01-15,2004-01-12,Shipped,465,1611,4,S72_1253,Boeing X-32A JSF,Planes,44.20,3,132.60,3
10210,1,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,112.99,2,225.98,8
10210,2,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,189.79,1,189.79,8
10210,3,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S18_1662,1980s Black Hawk Helicopter,Planes,141.92,17,2412.64,8
10210,4,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S18_2581,P-51-D Mustang,Planes,68.43,7,479.01,8
10210,5,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,51.48,3,154.44,8
10210,6,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S24_1785,1928 British Royal Navy Airplane,Planes,100.67,9,906.03,8
10210,7,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,63.22,4,252.88,8
10210,8,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S24_3949,Corsair F4U ( Bird Cage),Planes,56.64,16,906.24,8
10210,9,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S24_4278,1900s Vintage Tri-Plane,Planes,68.10,8,544.80,8
10210,10,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S32_1374,1997 BMW F650 ST,Motorcycles,84.91,5,424.55,8
10210,11,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,57.10,10,571.00,8
10210,12,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,43.20,11,475.20,8
10210,13,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S700_1691,American Airlines: B767-300,Planes,87.69,12,1052.28,8
10210,14,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S700_2466,America West Airlines B757-200,Planes,93.74,14,1312.36,8
10210,15,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S700_2834,ATA: B757-300,Planes,98.48,6,590.88,8
10210,16,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S700_3167,F/A 18 Hornet 1/72,Planes,64.00,13,832.00,8
10210,17,2004-01-12,2004-01-22,2004-01-20,Shipped,471,1612,5,S700_4002,American Airlines: MD-11S,Planes,60.70,15,910.50,8
10211,1,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,90.92,14,1272.88,3
10211,2,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S12_1099,1968 Ford Mustang,Classic Cars,171.22,2,342.44,3
10211,3,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S12_2823,2002 Suzuki XREO,Motorcycles,126.52,13,1644.76,3
10211,4,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,79.80,3,239.40,3
10211,5,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S18_3278,1969 Dodge Super Bee,Classic Cars,73.17,5,365.85,3
10211,6,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S18_3482,1976 Ford Gran Torino,Classic Cars,138.17,4,552.68,3
10211,7,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S18_3782,1957 Vespa GS150,Motorcycles,60.30,8,482.40,3
10211,8,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S18_4721,1957 Corvette Convertible,Classic Cars,148.80,7,1041.60,3
10211,9,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S24_1578,1997 BMW R 1100 S,Motorcycles,109.32,15,1639.80,3
10211,10,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S24_2360,1982 Ducati 900 Monster,Motorcycles,62.33,11,685.63,3
10211,11,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S24_3371,1971 Alpine Renault 1600s,Classic Cars,52.66,1,52.66,3
10211,12,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S24_4620,1961 Chevrolet Impala,Classic Cars,80.84,6,485.04,3
10211,13,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S32_2206,1982 Ducati 996 R,Motorcycles,39.83,9,358.47,3
10211,14,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,94.91,12,1138.92,3
10211,15,2004-01-15,2004-01-25,2004-01-18,Shipped,473,1619,6,S50_4713,2002 Yamaha YZR M1,Motorcycles,70.78,10,707.80,3
10212,1,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S12_3380,1968 Dodge Charger,Classic Cars,99.82,16,1597.12,2
10212,2,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S12_4675,1969 Dodge Charger,Classic Cars,110.55,15,1658.25,2
10212,3,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_1129,1993 Mazda RX-7,Classic Cars,117.48,10,1174.80,2
10212,4,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_1589,1965 Aston Martin DB5,Classic Cars,105.77,6,634.62,2
10212,5,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,64.68,14,905.52,2
10212,6,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_1984,1995 Honda Civic,Classic Cars,133.72,9,1203.48,2
10212,7,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,117.48,7,822.36,2
10212,8,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,155.79,11,1713.69,2
10212,9,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,115.85,8,926.80,2
10212,10,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,61.73,3,185.19,2
10212,11,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,43.27,5,216.35,2
10212,12,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_2766,1949 Jaguar XK 120,Classic Cars,81.78,1,81.78,2
10212,13,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_2972,1982 Lamborghini Diablo,Classic Cars,37.38,12,448.56,2
10212,14,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,77.91,2,155.82,2
10212,15,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_3432,2002 Chevy Corvette,Classic Cars,100.66,4,402.64,2
10212,16,2004-01-16,2004-01-24,2004-01-18,Shipped,475,1621,7,S24_3856,1956 Porsche 356A Coupe,Classic Cars,117.96,13,1533.48,2
10213,1,2004-01-22,2004-01-28,2004-01-27,Shipped,477,1625,1,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,84.67,1,84.67,5
10213,2,2004-01-22,2004-01-28,2004-01-27,Shipped,477,1625,1,S18_4933,1957 Ford Thunderbird,Classic Cars,58.44,2,116.88,5
10213,3,2004-01-22,2004-01-28,2004-01-27,Shipped,477,1625,1,S24_2887,1952 Citroen-15CV,Classic Cars,97.48,3,292.44,5
10214,1,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S18_1749,1917 Grand Touring Sedan,Vintage Cars,166.60,7,1166.20,3
10214,2,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S18_2248,1911 Ford Town Car,Vintage Cars,53.28,6,319.68,3
10214,3,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,125.86,4,503.44,3
10214,4,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,167.06,1,167.06,3
10214,5,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,32.19,3,96.57,3
10214,6,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,39.87,2,79.74,3
10214,7,2004-01-26,2004-02-04,2004-01-29,Shipped,480,1702,2,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,38.57,5,192.85,3
10215,1,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S10_1949,1952 Alpine Renault 1300,Classic Cars,205.73,3,617.19,3
10215,2,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,100.34,2,200.68,3
10215,3,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_1342,1937 Lincoln Berline,Vintage Cars,92.47,10,924.70,3
10215,4,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,53.91,9,485.19,3
10215,5,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_2949,1913 Ford Model T Speedster,Vintage Cars,97.26,4,389.04,3
10215,6,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_2957,1934 Ford V8 Coupe,Vintage Cars,56.21,6,337.26,3
10215,7,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,89.01,5,445.05,3
10215,8,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_3320,1917 Maxwell Touring Car,Vintage Cars,84.33,8,674.64,3
10215,9,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S18_4668,1939 Cadillac Limousine,Vintage Cars,42.76,1,42.76,3
10215,10,2004-01-29,2004-02-08,2004-02-01,Shipped,481,1002,1,S24_4258,1936 Chrysler Airflow,Vintage Cars,94.47,7,661.29,3
10216,1,2004-02-02,2004-02-10,2004-02-04,Shipped,484,1056,2,S12_1666,1958 Setra Bus,Trucks and Buses,133.94,1,133.94,2
10217,1,2004-02-04,2004-02-14,2004-02-06,Shipped,486,1076,3,S10_4962,1962 LanciaA Delta 16V,Classic Cars,132.97,4,531.88,2
10217,2,2004-02-04,2004-02-14,2004-02-06,Shipped,486,1076,3,S18_2432,1926 Ford Fire Engine,Trucks and Buses,58.34,2,116.68,2
10217,3,2004-02-04,2004-02-14,2004-02-06,Shipped,486,1076,3,S18_4600,1940s Ford truck,Trucks and Buses,118.66,5,593.30,2
10217,4,2004-02-04,2004-02-14,2004-02-06,Shipped,486,1076,3,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,103.51,1,103.51,2
