sales_key,order_number,order_line_number,order_date_key,product_key,customer_key,employee_key,status_key,quantity,unit_price,sales_amount,shipping_days
2191,10332,3,20041117,27,111,3,3,9,53.88,484.92,1
2192,10332,4,20041117,29,111,3,3,8,116.96,935.68,1
2193,10332,5,20041117,33,111,3,3,1,138.38,138.38,1
2194,10332,6,20041117,36,111,3,3,17,53.09,902.53,1
2195,10332,7,20041117,38,111,3,3,18,100.53,1809.54,1
2196,10332,8,20041117,49,111,3,3,2,92.03,184.06,1
2197,10332,9,20041117,54,111,3,3,3,70.56,211.68,1
2198,10332,10,20041117,55,111,3,3,4,61.73,246.92,1
2199,10332,11,20041117,58,111,3,3,5,47.29,236.45,1
2200,10332,12,20041117,60,111,3,3,6,29.87,179.22,1
2201,10332,13,20041117,63,111,3,3,10,43.01,430.10,1
2202,10332,14,20041117,66,111,3,3,7,84.51,591.57,1
2203,10332,15,20041117,69,111,3,3,11,108.04,1188.44,1
2204,10332,16,20041117,72,111,3,3,12,77.91,934.92,1
2205,10332,17,20041117,75,111,3,3,13,94.23,1224.99,1
2206,10332,18,20041117,79,111,3,3,14,34.47,482.58,1
2207,10333,1,20041118,2,112,4,3,3,188.58,565.74,2
2208,10333,2,20041118,9,112,4,3,6,121.64,729.84,2
2209,10333,3,20041118,17,112,4,3,7,110.84,775.88,2
2210,10333,4,20041118,35,112,4,3,5,95.23,476.15,2
2211,10333,5,20041118,43,112,4,3,2,95.24,190.48,2
2212,10333,6,20041118,52,112,4,3,8,42.26,338.08,2
2213,10333,7,20041118,81,112,4,3,1,95.44,95.44,2
2214,10333,8,20041118,89,112,4,3,4,62.05,248.20,2
2215,10334,1,20041119,6,113,5,1,2,130.01,260.02,1
2216,10334,2,20041119,28,113,5,1,6,108.00,648.00,1
2217,10334,3,20041119,30,113,5,1,1,52.87,52.87,1
2218,10334,4,20041119,40,113,5,1,3,147.33,441.99,1
2219,10334,5,20041119,51,113,5,1,4,101.71,406.84,1
2220,10334,6,20041119,64,113,5,1,5,117.57,587.85,1
2221,10335,1,20041119,67,114,6,3,2,32.88,65.76,4
2222,10335,2,20041119,84,114,6,3,1,77.05,77.05,4
2223,10335,3,20041119,87,114,6,3,3,49.78,149.34,4
2224,10336,1,20041120,8,115,7,3,10,176.63,1766.30,4
2225,10336,2,20041120,11,115,7,3,11,126.91,1396.01,4
2226,10336,3,20041120,13,115,7,3,1,141.88,141.88,4
2227,10336,4,20041120,15,115,7,3,3,95.99,287.97,4
2228,10336,5,20041120,26,115,7,3,6,153.91,923.46,4
2229,10336,6,20041120,39,115,7,3,12,135.22,1622.64,4
2230,10336,7,20041120,41,115,7,3,7,100.84,705.88,4
2231,10336,8,20041120,56,115,7,3,4,49.71,198.84,4
2232,10336,9,20041120,80,115,7,3,5,113.55,567.75,4
2233,10336,10,20041120,88,115,7,3,9,59.03,531.27,4
2234,10336,11,20041120,93,115,7,3,8,109.96,879.68,4
2235,10336,12,20041120,102,115,7,3,2,94.07,188.14,4
2236,10337,1,20041121,5,116,8,3,8,131.92,1055.36,5
2237,10337,2,20041121,48,116,8,3,3,140.75,422.25,5
2238,10337,3,20041121,50,116,8,3,2,76.36,152.72,5
2239,10337,4,20041121,62,116,8,3,4,119.20,476.80,5
2240,10337,5,20041121,94,116,8,3,6,54.48,326.88,5
2241,10337,6,20041121,98,116,8,3,9,73.62,662.58,5
2242,10337,7,20041121,105,116,8,3,1,84.14,84.14,5
2243,10337,8,20041121,106,116,8,3,7,83.42,583.94,5
2244,10337,9,20041121,109,116,8,3,5,49.14,245.70,5
2245,10338,1,20041122,22,117,9,3,1,137.19,137.19,5
2246,10338,2,20041122,37,117,9,3,3,80.86,242.58,5
2247,10338,3,20041122,47,117,9,3,2,93.17,186.34,5
2248,10339,1,20041123,3,118,10,3,4,117.75,471.00,7
2249,10339,2,20041123,4,118,10,3,3,178.17,534.51,7
2250,10339,3,20041123,31,118,10,3,2,79.41,158.82,7
2251,10339,4,20041123,32,118,10,3,1,48.46,48.46,7
2252,10339,5,20041123,57,118,10,3,10,96.92,969.20,7
2253,10339,6,20041123,59,118,10,3,7,106.14,742.98,7
2254,10339,7,20041123,68,118,10,3,12,67.82,813.84,7
2255,10339,8,20041123,71,118,10,3,13,73.46,954.98,7
2256,10339,9,20041123,74,118,10,3,14,57.86,810.04,7
2257,10339,10,20041123,76,118,10,3,16,72.96,1167.36,7
2258,10339,11,20041123,78,118,10,3,11,57.32,630.52,7
2259,10339,12,20041123,96,118,10,3,5,53.34,266.70,7
2260,10339,13,20041123,99,118,10,3,15,86.90,1303.50,7
2261,10339,14,20041123,101,118,10,3,9,62.16,559.44,7
2262,10339,15,20041123,107,118,10,3,8,66.63,533.04,7
2263,10339,16,20041123,108,118,10,3,6,49.66,297.96,7
2264,10340,1,20041124,61,119,11,3,8,62.46,499.68,1
2265,10340,2,20041124,82,119,11,3,1,63.76,63.76,1
2266,10340,3,20041124,85,119,11,3,2,95.89,191.78,1
2267,10340,4,20041124,90,119,11,3,3,67.41,202.23,1
2268,10340,5,20041124,92,119,11,3,4,37.09,148.36,1
2269,10340,6,20041124,97,119,11,3,5,73.99,369.95,1
2270,10340,7,20041124,100,119,11,3,7,81.77,572.39,1
2271,10340,8,20041124,103,119,11,3,6,98.48,590.88,1
2272,10341,1,20041124,1,120,12,3,9,84.22,757.98,5
2273,10341,2,20041124,7,120,12,3,2,192.62,385.24,5
2274,10341,3,20041124,10,120,12,3,8,120.50,964.00,5
2275,10341,4,20041124,12,120,12,3,1,111.57,111.57,5
2276,10341,5,20041124,14,120,12,3,10,77.41,774.10,5
2277,10341,6,20041124,16,120,12,3,7,109.40,765.80,5
2278,10341,7,20041124,65,120,12,3,6,63.03,378.18,5
2279,10341,8,20041124,91,120,12,3,4,95.93,383.72,5
2280,10341,9,20041124,95,120,12,3,3,78.11,234.33,5
2281,10341,10,20041124,104,120,12,3,5,70.40,352.00,5
2282,10342,1,20041124,18,121,13,3,2,118.89,237.78,5
2283,10342,2,20041124,24,121,13,3,1,63.14,63.14,5
2284,10342,3,20041124,25,121,13,3,3,115.22,345.66,5
2285,10342,4,20041124,40,121,13,3,4,167.65,670.60,5
2286,10342,5,20041124,42,121,13,3,5,76.39,381.95,5
2287,10342,6,20041124,44,121,13,3,7,136.70,956.90,5
2288,10342,7,20041124,46,121,13,3,8,57.82,462.56,5
2289,10342,8,20041124,53,121,13,3,11,124.99,1374.89,5
2290,10342,9,20041124,70,121,13,3,9,30.59,275.31,5
2291,10342,10,20041124,73,121,13,3,10,60.01,600.10,5
2292,10342,11,20041124,77,121,13,3,6,112.34,674.04,5
2293,10343,1,20041124,21,122,14,3,4,109.51,438.04,2
2294,10343,2,20041124,34,122,14,3,3,118.80,356.40,2
2295,10343,3,20041124,45,122,14,3,2,127.15,254.30,2
2296,10343,4,20041124,58,122,14,3,6,44.78,268.68,2
2297,10343,5,20041124,83,122,14,3,1,76.80,76.80,2
2298,10343,6,20041124,86,122,14,3,5,37.41,187.05,2
2299,10344,1,20041125,23,1,15,3,1,168.30,168.30,4
2300,10344,2,20041125,27,1,15,3,2,49.04,98.08,4
2301,10344,3,20041125,29,1,15,3,3,118.23,354.69,4
2302,10344,4,20041125,49,1,15,3,4,80.99,323.96,4
2303,10344,5,20041125,54,1,15,3,5,68.42,342.10,4
2304,10344,6,20041125,55,1,15,3,7,61.00,427.00,4
2305,10344,7,20041125,60,1,15,3,6,27.88,167.28,4
2306,10345,1,20041125,63,2,16,3,1,38.98,38.98,1
2307,10346,1,20041129,19,3,17,3,3,88.36,265.08,1
2308,10346,2,20041129,66,3,17,3,1,87.24,87.24,1
2309,10346,3,20041129,69,3,17,3,5,117.44,587.20,1
2310,10346,4,20041129,72,3,17,3,2,80.47,160.94,1
2311,10346,5,20041129,75,3,17,3,6,103.87,623.22,1
2312,10346,6,20041129,79,3,17,3,4,38.57,154.28,1
2313,10347,1,20041129,2,4,18,3,1,188.58,188.58,1
2314,10347,2,20041129,6,4,18,3,2,132.97,265.94,1
2315,10347,3,20041129,9,4,18,3,3,132.57,397.71,1
2316,10347,4,20041129,17,4,18,3,5,113.17,565.85,1
2317,10347,5,20041129,20,4,18,3,7,46.36,324.52,1
2318,10347,6,20041129,30,4,18,3,8,51.05,408.40,1
2319,10347,7,20041129,33,4,18,3,6,136.69,820.14,1
2320,10347,8,20041129,35,4,18,3,9,84.09,756.81,1
2321,10347,9,20041129,36,4,18,3,10,60.59,605.90,1
2322,10347,10,20041129,38,4,18,3,11,95.30,1048.30,1
2323,10347,11,20041129,43,4,18,3,12,84.33,1011.96,1
2324,10347,12,20041129,51,4,18,3,4,115.03,460.12,1
2325,10348,1,20041101,8,5,19,3,8,207.80,1662.40,4
2326,10348,2,20041101,11,5,19,3,4,122.37,489.48,4
2327,10348,3,20041101,52,5,19,3,6,43.77,262.62,4
2328,10348,4,20041101,64,5,19,3,1,107.34,107.34,4
2329,10348,5,20041101,81,5,19,3,2,82.78,165.56,4
2330,10348,6,20041101,84,5,19,3,3,90.53,271.59,4
2331,10348,7,20041101,89,5,19,3,5,62.70,313.50,4
2332,10348,8,20041101,102,5,19,3,7,100.14,700.98,4
2333,10349,1,20041201,13,6,20,3,10,166.10,1661.00,2
2334,10349,2,20041201,15,6,20,3,9,114.95,1034.55,2
2335,10349,3,20041201,26,6,20,3,8,142.45,1139.60,2
2336,10349,4,20041201,28,6,20,3,7,117.82,824.74,2
2337,10349,5,20041201,40,6,20,3,6,164.26,985.56,2
2338,10349,6,20041201,48,6,20,3,5,140.75,703.75,2
2339,10349,7,20041201,56,6,20,3,4,50.29,201.16,2
2340,10349,8,20041201,67,6,20,3,3,31.47,94.41,2
2341,10349,9,20041201,80,6,20,3,2,111.18,222.36,2
2342,10349,10,20041201,87,6,20,3,1,44.37,44.37,2
2343,10350,1,20041202,5,7,21,3,5,110.16,550.80,3
2344,10350,2,20041202,37,7,21,3,6,84.30,505.80,3
2345,10350,3,20041202,39,7,21,3,1,135.22,135.22,3
2346,10350,4,20041202,41,7,21,3,2,94.79,189.58,3
2347,10350,5,20041202,50,7,21,3,3,70.22,210.66,3
2348,10350,6,20041202,62,7,21,3,7,98.31,688.17,3
2349,10350,7,20041202,71,7,21,3,9,86.74,780.66,3
2350,10350,8,20041202,76,7,21,3,10,77.15,771.50,3
2351,10350,9,20041202,88,7,21,3,14,61.52,861.28,3
2352,10350,10,20041202,93,7,21,3,8,104.18,833.44,3
2353,10350,11,20041202,94,7,21,3,17,56.82,965.94,3
2354,10350,12,20041202,96,7,21,3,11,56.00,616.00,3
2355,10350,13,20041202,98,7,21,3,4,76.22,304.88,3
2356,10350,14,20041202,101,7,21,3,12,68.67,824.04,3
2357,10350,15,20041202,105,7,21,3,13,87.15,1132.95,3
2358,10350,16,20041202,106,7,21,3,16,97.32,1557.12,3
2359,10350,17,20041202,109,7,21,3,15,48.05,720.75,3
2360,10351,1,20041203,22,8,22,3,1,143.50,143.50,4
2361,10351,2,20041203,47,8,22,3,2,104.81,209.62,4
2362,10351,3,20041203,68,8,22,3,5,64.40,322.00,4
2363,10351,4,20041203,74,8,22,3,4,53.92,215.68,4
2364,10351,5,20041203,78,8,22,3,3,68.24,204.72,4
2365,10352,1,20041203,99,9,23,3,3,75.13,225.39,6
2366,10352,2,20041203,100,9,23,3,2,87.75,175.50,6
2367,10352,3,20041203,107,9,23,3,1,62.19,62.19,6
2368,10352,4,20041203,108,9,23,3,4,46.18,184.72,6
2369,10353,1,20041204,31,10,1,3,1,71.81,71.81,1
2370,10353,2,20041204,59,10,1,3,2,107.23,214.46,1
2371,10353,3,20041204,82,10,1,3,3,69.55,208.65,1
2372,10353,4,20041204,85,10,1,3,5,86.90,434.50,1
2373,10353,5,20041204,90,10,1,3,7,68.10,476.70,1
2374,10353,6,20041204,92,10,1,3,8,35.78,286.24,1
2375,10353,7,20041204,97,10,1,3,9,73.07,657.63,1
2376,10353,8,20041204,103,10,1,3,4,98.48,393.92,1
2377,10353,9,20041204,104,10,1,3,6,74.40,446.40,1
2378,10354,1,20041204,1,11,2,3,6,84.22,505.32,1
2379,10354,2,20041204,3,11,2,3,2,95.15,190.30,1
2380,10354,3,20041204,4,11,2,3,3,178.17,534.51,1
2381,10354,4,20041204,7,11,2,3,9,157.60,1418.40,1
2382,10354,5,20041204,10,11,2,3,4,141.58,566.32,1
2383,10354,6,20041204,12,11,2,3,11,98.65,1085.15,1
2384,10354,7,20041204,14,11,2,3,12,76.61,919.32,1
2385,10354,8,20041204,16,11,2,3,13,100.19,1302.47,1
2386,10354,9,20041204,24,11,2,3,8,76.23,609.84,1
2387,10354,10,20041204,32,11,2,3,10,49.06,490.60,1
2388,10354,11,20041204,42,11,2,3,7,69.15,484.05,1
2389,10354,12,20041204,57,11,2,3,5,96.92,484.60,1
2390,10354,13,20041204,61,11,2,3,1,62.46,62.46,1
2391,10355,1,20041207,44,12,3,3,7,117.59,823.13,6
2392,10355,2,20041207,46,12,3,3,1,60.30,60.30,6
2393,10355,3,20041207,53,12,3,3,2,124.99,249.98,6
2394,10355,4,20041207,65,12,3,3,3,56.10,168.30,6
2395,10355,5,20041207,70,12,3,3,4,37.38,149.52,6
2396,10355,6,20041207,73,12,3,3,6,60.62,363.72,6
2397,10355,7,20041207,77,12,3,3,8,137.62,1100.96,6
2398,10355,8,20041207,83,12,3,3,9,75.18,676.62,6
2399,10355,9,20041207,86,12,3,3,10,32.99,329.90,6
2400,10355,10,20041207,91,12,3,3,5,93.89,469.45,6
2401,10356,1,20041209,18,13,4,3,8,120.31,962.48,3
2402,10356,2,20041209,19,13,4,3,9,82.19,739.71,3
2403,10356,3,20041209,20,13,4,3,6,44.75,268.50,3
2404,10356,4,20041209,25,13,4,3,2,130.87,261.74,3
2405,10356,5,20041209,29,13,4,3,3,106.79,320.37,3
2406,10356,6,20041209,33,13,4,3,1,158.63,158.63,3
2407,10356,7,20041209,60,13,4,3,5,31.86,159.30,3
2408,10356,8,20041209,63,13,4,3,7,42.11,294.77,3
2409,10356,9,20041209,95,13,4,3,4,78.11,312.44,3
2410,10357,1,20041210,2,14,5,3,10,199.30,1993.00,4
2411,10357,2,20041210,6,14,5,3,9,135.92,1223.28,4
2412,10357,3,20041210,9,14,5,3,8,109.34,874.72,4
2413,10357,4,20041210,17,14,5,3,1,112.00,112.00,4
2414,10357,5,20041210,30,14,5,3,7,58.95,412.65,4
2415,10357,6,20041210,35,14,5,3,6,91.18,547.08,4
2416,10357,7,20041210,36,14,5,3,5,59.34,296.70,4
2417,10357,8,20041210,38,14,5,3,4,104.72,418.88,4
2418,10357,9,20041210,43,14,5,3,3,84.33,252.99,4
2419,10357,10,20041210,51,14,5,3,2,105.34,210.68,4
2420,10358,1,20041210,11,15,6,3,5,129.93,649.65,6
2421,10358,2,20041210,15,15,6,3,9,98.36,885.24,6
2422,10358,3,20041210,26,15,6,3,10,142.45,1424.50,6
2423,10358,4,20041210,28,15,6,3,11,99.41,1093.51,6
2424,10358,5,20041210,40,15,6,3,12,137.17,1646.04,6
2425,10358,6,20041210,48,15,6,3,13,117.77,1531.01,6
2426,10358,7,20041210,52,15,6,3,8,46.29,370.32,6
2427,10358,8,20041210,56,15,6,3,14,56.07,784.98,6
2428,10358,9,20041210,64,15,6,3,7,127.79,894.53,6
2429,10358,10,20041210,67,15,6,3,4,33.59,134.36,6
2430,10358,11,20041210,81,15,6,3,6,88.62,531.72,6
2431,10358,12,20041210,84,15,6,3,1,82.83,82.83,6
2432,10358,13,20041210,89,15,6,3,2,51.71,103.42,6
2433,10358,14,20041210,102,15,6,3,3,85.98,257.94,6
2434,10359,1,20041215,5,16,7,3,6,122.40,734.40,3
2435,10359,2,20041215,8,16,7,3,8,180.79,1446.32,3
2436,10359,3,20041215,13,16,7,3,5,162.64,813.20,3
2437,10359,4,20041215,80,16,7,3,7,108.82,761.74,3
2438,10359,5,20041215,87,16,7,3,3,45.45,136.35,3
2439,10359,6,20041215,88,16,7,3,1,62.14,62.14,3
2440,10359,7,20041215,93,16,7,3,2,99.55,199.10,3
2441,10359,8,20041215,94,16,7,3,4,47.45,189.80,3
2442,10360,1,20041216,22,17,8,3,12,126.15,1513.80,2
2443,10360,2,20041216,31,17,8,3,13,68.43,889.59,2
2444,10360,3,20041216,37,17,8,3,14,71.40,999.60,2
2445,10360,4,20041216,39,17,8,3,8,122.93,983.44,2
2446,10360,5,20041216,41,17,8,3,18,94.79,1706.22,2
2447,10360,6,20041216,47,17,8,3,15,101.64,1524.60,2
2448,10360,7,20041216,50,17,8,3,1,76.36,76.36,2
2449,10360,8,20041216,59,17,8,3,17,106.14,1804.38,2
2450,10360,9,20041216,62,17,8,3,2,100.77,201.54,2
2451,10360,10,20041216,68,17,8,3,16,55.49,887.84,2
2452,10360,11,20041216,71,17,8,3,3,70.81,212.43,2
2453,10360,12,20041216,76,17,8,3,4,78.83,315.32,2
2454,10360,13,20041216,96,17,8,3,5,64.67,323.35,2
2455,10360,14,20041216,98,17,8,3,6,86.61,519.66,2
2456,10360,15,20041216,101,17,8,3,7,70.11,490.77,2
2457,10360,16,20041216,105,17,8,3,9,83.14,748.26,2
2458,10360,17,20041216,106,17,8,3,10,92.36,923.60,2
2459,10360,18,20041216,109,17,8,3,11,54.05,594.55,2
2460,10361,1,20041217,1,18,9,3,13,92.83,1206.79,3
2461,10361,2,20041217,3,18,9,3,8,114.18,913.44,3
2462,10361,3,20041217,74,18,9,3,6,62.46,374.76,3
2463,10361,4,20041217,78,18,9,3,7,61.42,429.94,3
2464,10361,5,20041217,82,18,9,3,1,68.83,68.83,3
2465,10361,6,20041217,90,18,9,3,2,56.41,112.82,3
2466,10361,7,20041217,92,18,9,3,3,35.78,107.34,3
2467,10361,8,20041217,97,18,9,3,4,88.60,354.40,3
2468,10361,9,20041217,99,18,9,3,14,85.99,1203.86,3
2469,10361,10,20041217,100,18,9,3,9,91.74,825.66,3
2470,10361,11,20041217,103,18,9,3,5,107.97,539.85,3
2471,10361,12,20041217,104,18,9,3,10,76.80,768.00,3
2472,10361,13,20041217,107,18,9,3,11,62.19,684.09,3
2473,10361,14,20041217,108,18,9,3,12,47.67,572.04,3
2474,10362,1,20050105,4,19,10,3,4,182.04,728.16,5
2475,10362,2,20050105,10,19,10,3,1,131.04,131.04,5
2476,10362,3,20050105,32,19,10,3,3,53.91,161.73,5
2477,10362,4,20050105,57,19,10,3,2,91.29,182.58,5
2478,10363,1,20050106,7,20,11,3,3,180.95,542.85,4
2479,10363,2,20050106,12,20,11,3,4,106.87,427.48,4
2480,10363,3,20050106,14,20,11,3,5,68.63,343.15,4
2481,10363,4,20050106,16,20,11,3,6,103.64,621.84,4
2482,10363,5,20050106,24,20,11,3,7,61.60,431.20,4
2483,10363,6,20050106,42,20,11,3,10,69.15,691.50,4
2484,10363,7,20050106,44,20,11,3,11,124.94,1374.34,4
2485,10363,8,20050106,46,20,11,3,12,52.22,626.64,4
2486,10363,9,20050106,53,20,11,3,13,123.50,1605.50,4
2487,10363,10,20050106,61,20,11,3,8,70.08,560.64,4
2488,10363,11,20050106,65,20,11,3,14,56.10,785.40,4
2489,10363,12,20050106,73,20,11,3,15,52.05,780.75,4
2490,10363,13,20050106,77,20,11,3,1,113.75,113.75,4
2491,10363,14,20050106,83,20,11,3,9,75.99,683.91,4
2492,10363,15,20050106,85,20,11,3,2,92.90,185.80,4
2493,10364,1,20050106,86,21,12,3,1,38.22,38.22,3
2494,10365,1,20050107,18,22,13,3,1,116.06,116.06,4
2495,10365,2,20050107,91,22,13,3,3,82.66,247.98,4
2496,10365,3,20050107,95,22,13,3,2,68.34,136.68,4
2497,10366,1,20050110,25,23,14,3,3,116.65,349.95,2
2498,10366,2,20050110,34,23,14,3,2,105.60,211.20,2
2499,10366,3,20050110,40,23,14,3,1,154.10,154.10,2
2500,10367,1,20050112,21,24,15,2,1,105.77,105.77,4
2501,10367,2,20050112,23,24,15,2,3,144.50,433.50,4
2502,10367,3,20050112,27,24,15,2,4,50.25,201.00,4
2503,10367,4,20050112,29,24,15,2,5,124.59,622.95,4
2504,10367,5,20050112,33,24,15,2,7,140.06,980.42,4
2505,10367,6,20050112,45,24,15,2,6,131.39,788.34,4
2506,10367,7,20050112,49,24,15,2,8,77.31,618.48,4
2507,10367,8,20050112,54,24,15,2,9,66.99,602.91,4
2508,10367,9,20050112,55,24,15,2,10,72.76,727.60,4
2509,10367,10,20050112,58,24,15,2,11,50.31,553.41,4
2510,10367,11,20050112,60,24,15,2,13,29.54,384.02,4
2511,10367,12,20050112,63,24,15,2,12,43.01,516.12,4
2512,10367,13,20050112,70,24,15,2,2,36.25,72.50,4
2513,10368,1,20050119,66,25,16,3,2,73.60,147.20,5
2514,10368,2,20050119,69,25,16,3,5,115.09,575.45,5
2515,10368,3,20050119,72,25,16,3,1,83.04,83.04,5
2516,10368,4,20050119,75,25,16,3,4,93.16,372.64,5
2517,10368,5,20050119,79,25,16,3,3,36.52,109.56,5
2518,10369,1,20050120,2,26,17,3,2,195.01,390.02,4
2519,10369,2,20050120,19,26,17,3,8,89.38,715.04,4
2520,10369,3,20050120,20,26,17,3,7,46.36,324.52,4
2521,10369,4,20050120,35,26,17,3,1,100.30,100.30,4
2522,10369,5,20050120,36,26,17,3,6,51.84,311.04,4
2523,10369,6,20050120,38,26,17,3,5,90.06,450.30,4
2524,10369,7,20050120,43,26,17,3,4,80.36,321.44,4
2525,10369,8,20050120,81,26,17,3,3,93.49,280.47,4
2526,10370,1,20050120,6,27,18,3,4,128.53,514.12,5
2527,10370,2,20050120,9,27,18,3,8,128.47,1027.76,5
2528,10370,3,20050120,17,27,18,3,1,100.34,100.34,5
2529,10370,4,20050120,28,27,18,3,5,101.87,509.35,5
2530,10370,5,20050120,30,27,18,3,7,60.16,421.12,5
2531,10370,6,20050120,40,27,18,3,9,167.65,1508.85,5
2532,10370,7,20050120,51,27,18,3,6,105.34,632.04,5
2533,10370,8,20050120,52,27,18,3,2,41.76,83.52,5
2534,10370,9,20050120,89,27,18,3,3,63.99,191.97,5
2535,10371,1,20050123,8,28,19,3,6,178.71,1072.26,2
2536,10371,2,20050123,15,28,19,3,4,104.28,417.12,2
2537,10371,3,20050123,26,28,19,3,7,160.46,1123.22,2
2538,10371,4,20050123,56,28,19,3,12,53.75,645.00,2
2539,10371,5,20050123,64,28,19,3,5,126.51,632.55,2
2540,10371,6,20050123,67,28,19,3,8,35.01,280.08,2
2541,10371,7,20050123,80,28,19,3,9,95.81,862.29,2
2542,10371,8,20050123,84,28,19,3,1,82.83,82.83,2
2543,10371,9,20050123,87,28,19,3,2,44.37,88.74,2
2544,10371,10,20050123,88,28,19,3,11,53.44,587.84,2
2545,10371,11,20050123,93,28,19,3,10,97.23,972.30,2
2546,10371,12,20050123,102,28,19,3,3,83.95,251.85,2
2547,10372,1,20050126,11,29,20,3,4,146.55,586.20,2
2548,10372,2,20050126,13,29,20,3,1,140.15,140.15,2
2549,10372,3,20050126,39,29,20,3,3,131.13,393.39,2
2550,10372,4,20050126,41,29,20,3,5,91.76,458.80,2
2551,10372,5,20050126,48,29,20,3,6,119.20,715.20,2
2552,10372,6,20050126,50,29,20,3,7,78.99,552.93,2
2553,10372,7,20050126,62,29,20,3,8,102.00,816.00,2
2554,10372,8,20050126,94,29,20,3,9,56.82,511.38,2
2555,10372,9,20050126,98,29,20,3,2,74.48,148.96,2
2556,10373,1,20050131,5,30,21,3,3,118.32,354.96,6
2557,10373,2,20050131,22,30,21,3,4,143.50,574.00,6
2558,10373,3,20050131,37,30,21,3,5,75.70,378.50,6
2559,10373,4,20050131,47,30,21,3,6,99.52,597.12,6
2560,10373,5,20050131,68,30,21,3,7,58.92,412.44,6
2561,10373,6,20050131,71,30,21,3,12,82.31,987.72,6
2562,10373,7,20050131,74,30,21,3,11,53.92,593.12,6
2563,10373,8,20050131,76,30,21,3,10,83.86,838.60,6
2564,10373,9,20050131,78,30,21,3,13,62.10,807.30,6
2565,10373,10,20050131,96,30,21,3,14,58.00,812.00,6
2566,10373,11,20050131,99,30,21,3,15,76.94,1154.10,6
2567,10373,12,20050131,101,30,21,3,16,69.39,1110.24,6
2568,10373,13,20050131,105,30,21,3,2,94.16,188.32,6
2569,10373,14,20050131,106,30,21,3,8,83.42,667.36,6
2570,10373,15,20050131,107,30,21,3,17,68.11,1157.87,6
2571,10373,16,20050131,108,30,21,3,9,44.20,397.80,6
2572,10373,17,20050131,109,30,21,3,1,48.05,48.05,6
2573,10374,1,20050202,3,31,22,3,5,115.37,576.85,1
2574,10374,2,20050202,4,31,22,3,1,158.80,158.80,1
2575,10374,3,20050202,31,31,22,3,2,75.19,150.38,1
2576,10374,4,20050202,32,31,22,3,4,48.46,193.84,1
2577,10374,5,20050202,57,31,22,3,6,112.70,676.20,1
2578,10374,6,20050202,59,31,22,3,3,107.23,321.69,1
2579,10375,1,20050203,1,32,23,3,12,76.56,918.72,3
2580,10375,2,20050203,7,32,23,3,7,184.84,1293.88,3
2581,10375,3,20050203,10,32,23,3,13,150.62,1958.06,3
2582,10375,4,20050203,61,32,23,3,9,67.03,603.27,3
2583,10375,5,20050203,65,32,23,3,14,60.26,843.64,3
2584,10375,6,20050203,82,32,23,3,2,60.13,120.26,3
2585,10375,7,20050203,85,32,23,3,3,87.90,263.70,3
2586,10375,8,20050203,90,32,23,3,4,59.85,239.40,3
2587,10375,9,20050203,91,32,23,3,15,96.95,1454.25,3
2588,10375,10,20050203,92,32,23,3,5,36.22,181.10,3
2589,10375,11,20050203,95,32,23,3,8,69.16,553.28,3
2590,10375,12,20050203,97,32,23,3,6,86.77,520.62,3
2591,10375,13,20050203,100,32,23,3,1,94.73,94.73,3
2592,10375,14,20050203,103,32,23,3,10,98.48,984.80,3
2593,10375,15,20050203,104,32,23,3,11,69.60,765.60,3
2594,10376,1,20050208,12,33,1,3,1,98.65,98.65,5
2595,10377,1,20050209,14,34,2,3,5,65.44,327.20,3
2596,10377,2,20050209,16,34,2,3,1,112.86,112.86,3
2597,10377,3,20050209,18,34,2,3,2,124.56,249.12,3
2598,10377,4,20050209,24,34,2,3,4,61.60,246.40,3
2599,10377,5,20050209,25,34,2,3,6,125.18,751.08,3
2600,10377,6,20050209,40,34,2,3,3,143.94,431.82,3
2601,10378,1,20050210,21,35,3,3,5,121.95,609.75,1
2602,10378,2,20050210,42,35,3,3,4,66.74,266.96,1
2603,10378,3,20050210,44,35,3,3,10,146.99,1469.90,1
2604,10378,4,20050210,46,35,3,3,9,60.30,542.70,1
2605,10378,5,20050210,53,35,3,3,8,122.02,976.16,1
2606,10378,6,20050210,70,35,3,3,7,30.59,214.13,1
2607,10378,7,20050210,73,35,3,3,6,52.66,315.96,1
2608,10378,8,20050210,77,35,3,3,3,129.20,387.60,1
2609,10378,9,20050210,83,35,3,3,2,80.84,161.68,1
2610,10378,10,20050210,86,35,3,3,1,35.80,35.80,1
2611,10379,1,20050210,23,36,4,3,2,156.40,312.80,1
2612,10379,2,20050210,27,36,4,3,1,50.85,50.85,1
2613,10379,3,20050210,34,36,4,3,5,113.52,567.60,1
2614,10379,4,20050210,45,36,4,3,4,134.22,536.88,1
2615,10379,5,20050210,58,36,4,3,3,48.80,146.40,1
2616,10380,1,20050216,19,37,5,3,13,88.36,1148.68,2
2617,10380,2,20050216,29,37,5,3,10,119.50,1195.00,2
2618,10380,3,20050216,33,37,5,3,8,156.94,1255.52,2
2619,10380,4,20050216,49,37,5,3,1,78.23,78.23,2
2620,10380,5,20050216,54,37,5,3,2,66.99,133.98,2
2621,10380,6,20050216,55,37,5,3,3,66.88,200.64,2
2622,10380,7,20050216,60,37,5,3,4,29.87,119.48,2
2623,10380,8,20050216,63,37,5,3,5,37.63,188.15,2
2624,10380,9,20050216,66,37,5,3,6,77.24,463.44,2
